scan_id,frame_idx,pts_time,tile,yavg,ymax,ymin,satavg,red_ratio
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,576,23.04,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,577,23.08,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,578,23.12,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,579,23.16,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,580,23.2,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,581,23.24,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,582,23.28,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,583,23.32,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,584,23.36,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,585,23.4,6,62.0,62.0,62.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,586,23.44,6,61.0,61.0,61.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,587,23.48,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,588,23.52,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,589,23.56,6,61.0,61.0,61.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,590,23.6,6,62.0,62.0,62.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,591,23.64,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,592,23.68,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,593,23.72,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,594,23.76,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,595,23.8,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,596,23.84,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,597,23.88,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,598,23.92,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,599,23.96,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,600,24.0,6,119.0,119.0,119.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,601,24.04,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,602,24.08,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,603,24.12,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,604,24.16,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,605,24.2,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,606,24.24,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,607,24.28,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,608,24.32,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,609,24.36,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,610,24.4,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,611,24.44,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,612,24.48,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,613,24.52,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,614,24.56,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,615,24.6,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,616,24.64,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,617,24.68,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,618,24.72,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,619,24.76,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,620,24.8,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,621,24.84,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,622,24.88,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,623,24.92,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,624,24.96,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,625,25.0,6,119.0,119.0,119.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,626,25.04,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,627,25.08,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,628,25.12,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,629,25.16,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,630,25.2,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,631,25.24,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,632,25.28,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,633,25.32,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,634,25.36,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,635,25.4,6,62.0,62.0,62.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,636,25.44,6,61.0,61.0,61.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,637,25.48,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,638,25.52,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,639,25.56,6,61.0,61.0,61.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,640,25.6,6,62.0,62.0,62.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,641,25.64,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,642,25.68,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,643,25.72,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,644,25.76,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,645,25.8,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,646,25.84,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,647,25.88,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,648,25.92,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,649,25.96,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,650,26.0,6,120.0,120.0,120.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,651,26.04,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,652,26.08,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,653,26.12,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,654,26.16,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,655,26.2,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,656,26.24,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,657,26.28,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,658,26.32,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,659,26.36,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,660,26.4,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,661,26.44,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,662,26.48,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,663,26.52,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,664,26.56,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,665,26.6,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,666,26.64,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,667,26.68,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,668,26.72,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,669,26.76,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,670,26.8,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,671,26.84,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,672,26.88,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,673,26.92,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,674,26.96,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,675,27.0,6,120.0,120.0,120.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,676,27.04,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,677,27.08,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,678,27.12,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,679,27.16,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,680,27.2,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,681,27.24,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,682,27.28,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,683,27.32,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,684,27.36,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,685,27.4,6,62.0,62.0,62.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,686,27.44,6,61.0,61.0,61.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,687,27.48,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,688,27.52,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,689,27.56,6,61.0,61.0,61.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,690,27.6,6,62.0,62.0,62.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,691,27.64,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,692,27.68,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,693,27.72,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,694,27.76,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,695,27.8,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,696,27.84,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,697,27.88,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,698,27.92,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,699,27.96,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,700,28.0,6,119.0,119.0,119.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,701,28.04,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,702,28.08,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,703,28.12,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,704,28.16,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,705,28.2,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,706,28.24,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,707,28.28,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,708,28.32,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,709,28.36,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,710,28.4,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,711,28.44,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,712,28.48,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,713,28.52,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,714,28.56,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,715,28.6,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,716,28.64,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,717,28.68,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,718,28.72,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,719,28.76,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,720,28.8,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,721,28.84,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,722,28.88,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,723,28.92,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,724,28.96,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,725,29.0,6,120.0,120.0,120.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,726,29.04,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,727,29.08,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,728,29.12,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,729,29.16,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,730,29.2,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,731,29.24,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,732,29.28,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,733,29.32,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,734,29.36,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,735,29.4,6,62.0,62.0,62.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,736,29.44,6,61.0,61.0,61.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,737,29.48,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,738,29.52,6,60.0,60.0,60.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,739,29.56,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,740,29.6,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,741,29.64,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,742,29.68,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,743,29.72,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,744,29.76,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,745,29.8,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,746,29.84,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,747,29.88,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,748,29.92,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,749,29.96,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,750,30.0,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,751,30.04,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,752,30.08,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,753,30.12,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,754,30.16,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,755,30.2,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,756,30.24,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,757,30.28,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,758,30.32,6,200.0,200.0,200.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,759,30.36,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,760,30.4,6,40.0,40.0,40.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,761,30.44,6,120.0,120.0,120.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,762,30.48,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,763,30.52,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,764,30.56,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,765,30.6,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,766,30.64,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,767,30.68,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,768,30.72,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,769,30.76,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,770,30.8,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,771,30.84,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,772,30.88,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,773,30.92,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,774,30.96,6,179.0,179.0,179.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,775,31.0,6,178.0,178.0,178.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,776,31.04,6,177.0,177.0,177.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,777,31.08,6,174.0,174.0,174.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,778,31.12,6,170.0,170.0,170.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,779,31.16,6,166.0,166.0,166.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,780,31.2,6,161.0,161.0,161.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,781,31.24,6,155.0,155.0,155.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,782,31.28,6,148.0,148.0,148.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,783,31.32,6,142.0,142.0,142.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,784,31.36,6,134.0,134.0,134.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,785,31.4,6,127.0,127.0,127.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,786,31.44,6,120.0,120.0,120.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,787,31.48,6,112.0,112.0,112.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,788,31.52,6,105.0,105.0,105.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,789,31.56,6,97.0,97.0,97.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,790,31.6,6,91.0,91.0,91.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,791,31.64,6,84.0,84.0,84.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,792,31.68,6,78.0,78.0,78.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,793,31.72,6,73.0,73.0,73.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,794,31.76,6,69.0,69.0,69.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,795,31.8,6,65.0,65.0,65.0,0.0,0.5019607843137255
0e403ae2-2ca4-45be-8270-5b2cddc5d9e7,796,31.84,6,62.0,62.0,62.0,0.0,0.5019607843137255
